id,player_nba_id,season,season_type,grid_type,game_id,game_event_id,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,home_team,visiting_team,created_at,updated_at
3049,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,584,1610612744,Golden State Warriors,4,7,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-74,256,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3039,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,56,1610612744,Golden State Warriors,1,8,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,242,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3040,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,167,1610612744,Golden State Warriors,1,0,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,129,43,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3041,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,207,1610612744,Golden State Warriors,2,9,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3042,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,219,1610612744,Golden State Warriors,2,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-127,239,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3043,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,370,1610612744,Golden State Warriors,3,11,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3044,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,373,1610612744,Golden State Warriors,3,10,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,30,252,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3045,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,379,1610612744,Golden State Warriors,3,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,168,208,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3046,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,408,1610612744,Golden State Warriors,3,7,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,17,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3047,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,540,1610612744,Golden State Warriors,4,10,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3048,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,553,1610612744,Golden State Warriors,4,9,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,264,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3050,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,589,1610612744,Golden State Warriors,4,7,0,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,15,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3051,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,608,1610612744,Golden State Warriors,4,5,48,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,110,45,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3052,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,610,1610612744,Golden State Warriors,4,5,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-75,241,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3053,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,627,1610612744,Golden State Warriors,4,4,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3054,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,636,1610612744,Golden State Warriors,4,3,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,20,1,1,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3055,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,639,1610612744,Golden State Warriors,4,3,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,45,257,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3056,201939,2017-18,Regular Season,Shot Chart Detail,0021700002,681,1610612744,Golden State Warriors,4,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,145,1,0,2017-10-17,GSW,HOU,2019-12-02 01:42:54,2019-12-02 01:42:54
3057,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,30,1610612744,Golden State Warriors,1,9,34,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,12,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3058,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,65,1610612744,Golden State Warriors,1,6,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,37,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3059,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,89,1610612744,Golden State Warriors,1,4,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,196,120,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3060,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,103,1610612744,Golden State Warriors,1,4,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-221,144,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3061,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,112,1610612744,Golden State Warriors,1,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,149,209,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3062,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,139,1610612744,Golden State Warriors,1,2,15,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,16,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3063,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,146,1610612744,Golden State Warriors,1,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-133,275,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3064,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,326,1610612744,Golden State Warriors,2,4,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,236,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3065,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,357,1610612744,Golden State Warriors,2,2,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-159,221,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3066,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,413,1610612744,Golden State Warriors,3,10,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,127,101,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3067,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,519,1610612744,Golden State Warriors,3,4,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,9,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3068,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,522,1610612744,Golden State Warriors,3,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-117,227,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3069,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,546,1610612744,Golden State Warriors,3,1,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,184,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3070,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,550,1610612744,Golden State Warriors,3,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,197,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3071,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,563,1610612744,Golden State Warriors,3,0,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,0,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3072,201939,2017-18,Regular Season,Shot Chart Detail,0021700025,712,1610612744,Golden State Warriors,4,1,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,17,1,1,2017-10-20,NOP,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3073,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,54,1610612744,Golden State Warriors,1,8,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,3,115,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3074,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,67,1610612744,Golden State Warriors,1,6,46,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-39,260,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3075,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,87,1610612744,Golden State Warriors,1,5,25,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-56,167,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3076,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,90,1610612744,Golden State Warriors,1,5,2,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,221,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3077,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,258,1610612744,Golden State Warriors,2,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,79,251,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3078,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,283,1610612744,Golden State Warriors,2,4,26,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,232,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3079,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,287,1610612744,Golden State Warriors,2,4,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,89,237,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3080,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,371,1610612744,Golden State Warriors,3,11,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,22,250,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3081,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,388,1610612744,Golden State Warriors,3,9,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-47,13,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3082,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,419,1610612744,Golden State Warriors,3,7,42,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-1,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3083,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,474,1610612744,Golden State Warriors,3,3,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,184,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3084,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,481,1610612744,Golden State Warriors,3,3,24,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,257,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3085,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,493,1610612744,Golden State Warriors,3,2,38,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,10,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3086,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,647,1610612744,Golden State Warriors,4,3,15,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,90,273,1,0,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3087,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,663,1610612744,Golden State Warriors,4,2,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3088,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,672,1610612744,Golden State Warriors,4,1,9,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,60,246,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3089,201939,2017-18,Regular Season,Shot Chart Detail,0021700033,677,1610612744,Golden State Warriors,4,0,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,2017-10-21,MEM,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3090,201939,2017-18,Regular Season,Shot Chart Detail,0021700045,32,1610612744,Golden State Warriors,1,9,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,154,148,1,1,2017-10-23,DAL,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3091,201939,2017-18,Regular Season,Shot Chart Detail,0021700045,45,1610612744,Golden State Warriors,1,7,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,174,1,0,2017-10-23,DAL,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3092,201939,2017-18,Regular Season,Shot Chart Detail,0021700045,55,1610612744,Golden State Warriors,1,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,199,1,0,2017-10-23,DAL,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
3093,201939,2017-18,Regular Season,Shot Chart Detail,0021700045,174,1610612744,Golden State Warriors,1,0,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,224,1,0,2017-10-23,DAL,GSW,2019-12-02 01:42:54,2019-12-02 01:42:54
