id,player_nba_id,season,season_type,grid_type,game_id,game_event_id,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,home_team,visiting_team,created_at,updated_at
16223,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,43,1610612760,Oklahoma City Thunder,1,8,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,0,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16224,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,55,1610612760,Oklahoma City Thunder,1,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-199,150,1,0,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16225,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,106,1610612760,Oklahoma City Thunder,1,4,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16226,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,126,1610612760,Oklahoma City Thunder,1,3,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,13,1,0,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16227,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,138,1610612760,Oklahoma City Thunder,1,2,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16228,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,273,1610612760,Oklahoma City Thunder,2,5,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16465,201566,2017-18,Regular Season,Shot Chart Detail,0021700212,411,1610612760,Oklahoma City Thunder,3,5,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,117,44,1,0,2017-11-15,OKC,CHI,2019-12-04 22:41:36,2019-12-04 22:41:36
16229,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,276,1610612760,Oklahoma City Thunder,2,5,18,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,0,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16230,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,309,1610612760,Oklahoma City Thunder,2,2,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,0,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16231,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,393,1610612760,Oklahoma City Thunder,3,9,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16232,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,412,1610612760,Oklahoma City Thunder,3,7,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,0,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16233,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,481,1610612760,Oklahoma City Thunder,3,3,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16234,201566,2017-18,Regular Season,Shot Chart Detail,0021700015,600,1610612760,Oklahoma City Thunder,4,6,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,2017-10-19,OKC,NYK,2019-12-04 22:41:36,2019-12-04 22:41:36
16235,201566,2017-18,Regular Season,Shot Chart Detail,0021700036,11,1610612760,Oklahoma City Thunder,1,11,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,122,166,1,1,2017-10-21,UTA,OKC,2019-12-04 22:41:36,2019-12-04 22:41:36
16236,201566,2017-18,Regular Season,Shot Chart Detail,0021700036,29,1610612760,Oklahoma City Thunder,1,8,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-41,190,1,0,2017-10-21,UTA,OKC,2019-12-04 22:41:36,2019-12-04 22:41:36
16237,201566,2017-18,Regular Season,Shot Chart Detail,0021700036,45,1610612760,Oklahoma City Thunder,1,7,44,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,77,58,1,0,2017-10-21,UTA,OKC,2019-12-04 22:41:36,2019-12-04 22:41:36
16238,201566,2017-18,Regular Season,Shot Chart Detail,0021700036,94,1610612760,Oklahoma City Thunder,1,3,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,20,1,0,2017-10-21,UTA,OKC,2019-12-04 22:41:36,2019-12-04 22:41:36
16239,201566,2017-18,Regular Season,Shot Chart Detail,0021700036,104,1610612760,Oklahoma City Thunder,1,3,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,27,1,0,2017-10-21,UTA,OKC,2019-12-04 22:41:36,2019-12-04 22:41:36
16240,201566,2017-18,Regular Season,Shot Chart Detail,0021700036,267,1610612760,Oklahoma City Thunder,2,4,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,36,1,0,2017-10-21,UTA,OKC,2019-12-04 22:41:36,2019-12-04 22:41:36
